Артист,Название,URL
Баста,Зеркало,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%97%D0%B5%D1%80%D0%BA%D0%B0%D0%BB%D0%BE
Баста,Интро,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%98%D0%BD%D1%82%D1%80%D0%BE
Баста,Космос,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9A%D0%BE%D1%81%D0%BC%D0%BE%D1%81
Баста,Лампочка,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9B%D0%B0%D0%BC%D0%BF%D0%BE%D1%87%D0%BA%D0%B0
Баста,Листья пуэра под кипяток,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9B%D0%B8%D1%81%D1%82%D1%8C%D1%8F%20%D0%BF%D1%83%D1%8D%D1%80%D0%B0%20%D0%BF%D0%BE%D0%B4%20%D0%BA%D0%B8%D0%BF%D1%8F%D1%82%D0%BE%D0%BA
Баста,Личное дело,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9B%D0%B8%D1%87%D0%BD%D0%BE%D0%B5%20%D0%B4%D0%B5%D0%BB%D0%BE
Баста,Мария Ивановна,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%B0%D1%80%D0%B8%D1%8F%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0
Баста,Меньше слов,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%B5%D0%BD%D1%8C%D1%88%D0%B5%20%D1%81%D0%BB%D0%BE%D0%B2
Баста,"Миллион Голосов (Remake ""Colors"" by Jason Derulo)",https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%B8%D0%BB%D0%BB%D0%B8%D0%BE%D0%BD%20%D0%93%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B2%20%28Remake%20%22Colors%22%20by%20Jason%20Derulo%29
Баста,Мои разбитые мечты,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%BE%D0%B8%20%D1%80%D0%B0%D0%B7%D0%B1%D0%B8%D1%82%D1%8B%D0%B5%20%D0%BC%D0%B5%D1%87%D1%82%D1%8B
Баста,Моррисон Кобейн,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%BE%D1%80%D1%80%D0%B8%D1%81%D0%BE%D0%BD%20%D0%9A%D0%BE%D0%B1%D0%B5%D0%B9%D0%BD
Баста,Моё время пришло,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%BE%D1%91%20%D0%B2%D1%80%D0%B5%D0%BC%D1%8F%20%D0%BF%D1%80%D0%B8%D1%88%D0%BB%D0%BE
Баста,Моё кино (Приглашение в тур Газгольдер),https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D0%BE%D1%91%20%D0%BA%D0%B8%D0%BD%D0%BE%20%28%D0%9F%D1%80%D0%B8%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B2%20%D1%82%D1%83%D1%80%20%D0%93%D0%B0%D0%B7%D0%B3%D0%BE%D0%BB%D1%8C%D0%B4%D0%B5%D1%80%29
Баста,"Музыка, будь со мной",https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%2C%20%D0%B1%D1%83%D0%B4%D1%8C%20%D1%81%D0%BE%20%D0%BC%D0%BD%D0%BE%D0%B9
Баста,Мутная вода,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9C%D1%83%D1%82%D0%BD%D0%B0%D1%8F%20%D0%B2%D0%BE%D0%B4%D0%B0
Баста,На вес золота,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9D%D0%B0%20%D0%B2%D0%B5%D1%81%20%D0%B7%D0%BE%D0%BB%D0%BE%D1%82%D0%B0
Баста,На заре («Альянс» cover),https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9D%D0%B0%20%D0%B7%D0%B0%D1%80%D0%B5%20%28%C2%AB%D0%90%D0%BB%D1%8C%D1%8F%D0%BD%D1%81%C2%BB%20cover%29
Баста,Не всё потеряно пока,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9D%D0%B5%20%D0%B2%D1%81%D1%91%20%D0%BF%D0%BE%D1%82%D0%B5%D1%80%D1%8F%D0%BD%D0%BE%20%D0%BF%D0%BE%D0%BA%D0%B0
Баста,Не дотянуться до звёзд,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9D%D0%B5%20%D0%B4%D0%BE%D1%82%D1%8F%D0%BD%D1%83%D1%82%D1%8C%D1%81%D1%8F%20%D0%B4%D0%BE%20%D0%B7%D0%B2%D1%91%D0%B7%D0%B4
Баста,Осень,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9E%D1%81%D0%B5%D0%BD%D1%8C
Баста,Пар,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9F%D0%B0%D1%80
Баста,Партизан,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9F%D0%B0%D1%80%D1%82%D0%B8%D0%B7%D0%B0%D0%BD
Баста,Под палящим огнём (из фильма «Т-34»),https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9F%D0%BE%D0%B4%20%D0%BF%D0%B0%D0%BB%D1%8F%D1%89%D0%B8%D0%BC%20%D0%BE%D0%B3%D0%BD%D1%91%D0%BC%20%28%D0%B8%D0%B7%20%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0%20%C2%AB%D0%A2-34%C2%BB%29
Баста,Пуэрчик покрепче,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%9F%D1%83%D1%8D%D1%80%D1%87%D0%B8%D0%BA%20%D0%BF%D0%BE%D0%BA%D1%80%D0%B5%D0%BF%D1%87%D0%B5
Баста,Раз и навсегда,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A0%D0%B0%D0%B7%20%D0%B8%20%D0%BD%D0%B0%D0%B2%D1%81%D0%B5%D0%B3%D0%B4%D0%B0
Баста,Райские яблоки,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A0%D0%B0%D0%B9%D1%81%D0%BA%D0%B8%D0%B5%20%D1%8F%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8
Баста,Рэп как шанс,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A0%D1%8D%D0%BF%20%D0%BA%D0%B0%D0%BA%20%D1%88%D0%B0%D0%BD%D1%81
Баста,"Рэп, который по-лютому прёт",https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A0%D1%8D%D0%BF%2C%20%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D1%8B%D0%B9%20%D0%BF%D0%BE-%D0%BB%D1%8E%D1%82%D0%BE%D0%BC%D1%83%20%D0%BF%D1%80%D1%91%D1%82
Баста,С самых низов,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A1%20%D1%81%D0%B0%D0%BC%D1%8B%D1%85%20%D0%BD%D0%B8%D0%B7%D0%BE%D0%B2
Баста,Скрипка Страдивари,https://rus.hitmotop.com/search?q=%D0%91%D0%B0%D1%81%D1%82%D0%B0%20%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%BA%D0%B0%20%D0%A1%D1%82%D1%80%D0%B0%D0%B4%D0%B8%D0%B2%D0%B0%D1%80%D0%B8
ГУФ,Гуф умер (feat. Баста),https://rus.hitmotop.com/search?q=%D0%93%D0%A3%D0%A4%20%D0%93%D1%83%D1%84%20%D1%83%D0%BC%D0%B5%D1%80%20%28feat.%20%D0%91%D0%B0%D1%81%D1%82%D0%B0%29
Гуф,Архив (скит),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%90%D1%80%D1%85%D0%B8%D0%B2%20%28%D1%81%D0%BA%D0%B8%D1%82%29
Гуф,Мысли вслух,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9C%D1%8B%D1%81%D0%BB%D0%B8%20%D0%B2%D1%81%D0%BB%D1%83%D1%85
Гуф,На связи (скит),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9D%D0%B0%20%D1%81%D0%B2%D1%8F%D0%B7%D0%B8%20%28%D1%81%D0%BA%D0%B8%D1%82%29
ГУФ,Письмо домой,https://rus.hitmotop.com/search?q=%D0%93%D0%A3%D0%A4%20%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE%20%D0%B4%D0%BE%D0%BC%D0%BE%D0%B9
Гуф,Нет конфликта,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9D%D0%B5%D1%82%20%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82%D0%B0
Гуф,Если бы не она,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%95%D1%81%D0%BB%D0%B8%20%D0%B1%D1%8B%20%D0%BD%D0%B5%20%D0%BE%D0%BD%D0%B0
Гуф,Улетный день,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A3%D0%BB%D0%B5%D1%82%D0%BD%D1%8B%D0%B9%20%D0%B4%D0%B5%D0%BD%D1%8C
Гуф,Только не сегодня,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A2%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE%20%D0%BD%D0%B5%20%D1%81%D0%B5%D0%B3%D0%BE%D0%B4%D0%BD%D1%8F
Гуф,Почему (скит),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9F%D0%BE%D1%87%D0%B5%D0%BC%D1%83%20%28%D1%81%D0%BA%D0%B8%D1%82%29
ГУФ,Гуф умер (за участю виконавця Баста),https://rus.hitmotop.com/search?q=%D0%93%D0%A3%D0%A4%20%D0%93%D1%83%D1%84%20%D1%83%D0%BC%D0%B5%D1%80%20%28%D0%B7%D0%B0%20%D1%83%D1%87%D0%B0%D1%81%D1%82%D1%8E%20%D0%B2%D0%B8%D0%BA%D0%BE%D0%BD%D0%B0%D0%B2%D1%86%D1%8F%20%D0%91%D0%B0%D1%81%D1%82%D0%B0%29
Гуф,Самурай,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A1%D0%B0%D0%BC%D1%83%D1%80%D0%B0%D0%B9
Гуф,Bylo Davno,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Bylo%20Davno
Гуф,Provoda (feat. Mig29),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Provoda%20%28feat.%20Mig29%29
Гуф,Дай мне руку,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%94%D0%B0%D0%B9%20%D0%BC%D0%BD%D0%B5%20%D1%80%D1%83%D0%BA%D1%83
Гуф,Nado Lechit`sja,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Nado%20Lechit%60sja
Гуф,Репутация,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A0%D0%B5%D0%BF%D1%83%D1%82%D0%B0%D1%86%D0%B8%D1%8F
Гуф,Своими силами,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A1%D0%B2%D0%BE%D0%B8%D0%BC%D0%B8%20%D1%81%D0%B8%D0%BB%D0%B0%D0%BC%D0%B8
Гуф,Про пуделя,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9F%D1%80%D0%BE%20%D0%BF%D1%83%D0%B4%D0%B5%D0%BB%D1%8F
Гуф,Спонсор твоих проблем,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A1%D0%BF%D0%BE%D0%BD%D1%81%D0%BE%D1%80%20%D1%82%D0%B2%D0%BE%D0%B8%D1%85%20%D0%BF%D1%80%D0%BE%D0%B1%D0%BB%D0%B5%D0%BC
Гуф,Новенький,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9D%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8%D0%B9
Гуф,Правила Дома,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0%20%D0%94%D0%BE%D0%BC%D0%B0
Гуф,Было давно,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%91%D1%8B%D0%BB%D0%BE%20%D0%B4%D0%B0%D0%B2%D0%BD%D0%BE
Гуф,Где он (Интро),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%93%D0%B4%D0%B5%20%D0%BE%D0%BD%20%28%D0%98%D0%BD%D1%82%D1%80%D0%BE%29
Гуф,Плохо или хорошо,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9F%D0%BB%D0%BE%D1%85%D0%BE%20%D0%B8%D0%BB%D0%B8%20%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE
Гуф,Остров,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2
ГУФ,Сегодня-завтра,https://rus.hitmotop.com/search?q=%D0%93%D0%A3%D0%A4%20%D0%A1%D0%B5%D0%B3%D0%BE%D0%B4%D0%BD%D1%8F-%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0
Гуф,Uragan (feat. V $ X V PRiNCE),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Uragan%20%28feat.%20V%20%24%20X%20V%20PRiNCE%29
Гуф,ШАРАУТ,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A8%D0%90%D0%A0%D0%90%D0%A3%D0%A2
Гуф,Ямакаси,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%AF%D0%BC%D0%B0%D0%BA%D0%B0%D1%81%D0%B8
Гуф,Kalpak (feat. Mark),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Kalpak%20%28feat.%20Mark%29
Гуф,Добро пожаловать,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%94%D0%BE%D0%B1%D1%80%D0%BE%20%D0%BF%D0%BE%D0%B6%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%D1%82%D1%8C
Гуф,Original Ба,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Original%20%D0%91%D0%B0
Гуф,Раунд 2,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A0%D0%B0%D1%83%D0%BD%D0%B4%202
Гуф,Есть вопросы,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%95%D1%81%D1%82%D1%8C%20%D0%B2%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%8B
Гуф,Doma (feat. Ba),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Doma%20%28feat.%20Ba%29
Гуф,Аминь,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%90%D0%BC%D0%B8%D0%BD%D1%8C
Гуф,Кто как играет,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%9A%D1%82%D0%BE%20%D0%BA%D0%B0%D0%BA%20%D0%B8%D0%B3%D1%80%D0%B0%D0%B5%D1%82
Гуф,Ballada,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Ballada
Гуф,Три нити,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A2%D1%80%D0%B8%20%D0%BD%D0%B8%D1%82%D0%B8
Гуф,Pod Balkonom,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Pod%20Balkonom
Гуф,Alik,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Alik
Гуф,Metropolitan Mail,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Metropolitan%20Mail
Гуф,Noven`kiy,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Noven%60kiy
Гуф,Вождь,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%92%D0%BE%D0%B6%D0%B4%D1%8C
Гуф,Na Pol,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Na%20Pol
Гуф,Фокусы (Другая Версия),https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A4%D0%BE%D0%BA%D1%83%D1%81%D1%8B%20%28%D0%94%D1%80%D1%83%D0%B3%D0%B0%D1%8F%20%D0%92%D0%B5%D1%80%D1%81%D0%B8%D1%8F%29
Гуф,Bol`she Staffa,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20Bol%60she%20Staffa
Гуф,Хлоп-Хлоп,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A5%D0%BB%D0%BE%D0%BF-%D0%A5%D0%BB%D0%BE%D0%BF
Гуф,Скажи,https://rus.hitmotop.com/search?q=%D0%93%D1%83%D1%84%20%D0%A1%D0%BA%D0%B0%D0%B6%D0%B8
Noize MC,Всё как у людей (Live at Stadium),https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%81%D1%91%20%D0%BA%D0%B0%D0%BA%20%D1%83%20%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9%20%28Live%20at%20Stadium%29
Noize MC,Жвачка,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%96%D0%B2%D0%B0%D1%87%D0%BA%D0%B0
Noize MC,Общага,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%9E%D0%B1%D1%89%D0%B0%D0%B3%D0%B0
Noize MC,Век-волкодав (За гремучую доблесть грядущих веков),https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D0%B5%D0%BA-%D0%B2%D0%BE%D0%BB%D0%BA%D0%BE%D0%B4%D0%B0%D0%B2%20%28%D0%97%D0%B0%20%D0%B3%D1%80%D0%B5%D0%BC%D1%83%D1%87%D1%83%D1%8E%20%D0%B4%D0%BE%D0%B1%D0%BB%D0%B5%D1%81%D1%82%D1%8C%20%D0%B3%D1%80%D1%8F%D0%B4%D1%83%D1%89%D0%B8%D1%85%20%D0%B2%D0%B5%D0%BA%D0%BE%D0%B2%29
Noize MC,!L!VE!,https://rus.hitmotop.com/search?q=Noize%20MC%20%21L%21VE%21
Noize MC,+-0,https://rus.hitmotop.com/search?q=Noize%20MC%20%2B-0
Noize MC,12 Обезьян,https://rus.hitmotop.com/search?q=Noize%20MC%2012%20%D0%9E%D0%B1%D0%B5%D0%B7%D1%8C%D1%8F%D0%BD
Noize MC,18:30 - Live,https://rus.hitmotop.com/search?q=Noize%20MC%2018%3A30%20-%20Live
Noize MC,200+,https://rus.hitmotop.com/search?q=Noize%20MC%20200%2B
Noize MC,220,https://rus.hitmotop.com/search?q=Noize%20MC%20220
Noize MC,26.04,https://rus.hitmotop.com/search?q=Noize%20MC%2026.04
Noize MC,3П (Правдивая песня пиздабола),https://rus.hitmotop.com/search?q=Noize%20MC%203%D0%9F%20%28%D0%9F%D1%80%D0%B0%D0%B2%D0%B4%D0%B8%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%B5%D1%81%D0%BD%D1%8F%20%D0%BF%D0%B8%D0%B7%D0%B4%D0%B0%D0%B1%D0%BE%D0%BB%D0%B0%29
Noize MC,5П (Песня похуиста про получение пиздюлей),https://rus.hitmotop.com/search?q=Noize%20MC%205%D0%9F%20%28%D0%9F%D0%B5%D1%81%D0%BD%D1%8F%20%D0%BF%D0%BE%D1%85%D1%83%D0%B8%D1%81%D1%82%D0%B0%20%D0%BF%D1%80%D0%BE%20%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BF%D0%B8%D0%B7%D0%B4%D1%8E%D0%BB%D0%B5%D0%B9%29
Noize MC,Come $ome All - Shoom Remix,https://rus.hitmotop.com/search?q=Noize%20MC%20Come%20%24ome%20All%20-%20Shoom%20Remix
Noize MC,Come $ome All - Тоталитарный Трэпъ,https://rus.hitmotop.com/search?q=Noize%20MC%20Come%20%24ome%20All%20-%20%D0%A2%D0%BE%D1%82%D0%B0%D0%BB%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B9%20%D0%A2%D1%80%D1%8D%D0%BF%D1%8A
Noize MC,Jingle Bellz,https://rus.hitmotop.com/search?q=Noize%20MC%20Jingle%20Bellz
Noize MC,Lenin Has Risen,https://rus.hitmotop.com/search?q=Noize%20MC%20Lenin%20Has%20Risen
Noize MC,Make Some Noize (Single Edit),https://rus.hitmotop.com/search?q=Noize%20MC%20Make%20Some%20Noize%20%28Single%20Edit%29
Noize MC,Safe mode,https://rus.hitmotop.com/search?q=Noize%20MC%20Safe%20mode
Noize MC,Yes Future!,https://rus.hitmotop.com/search?q=Noize%20MC%20Yes%20Future%21
Noize MC,Антенны,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%90%D0%BD%D1%82%D0%B5%D0%BD%D0%BD%D1%8B
Noize MC,Аренби!!!,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%90%D1%80%D0%B5%D0%BD%D0%B1%D0%B8%21%21%21
Noize MC,Бабки в шапку!,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D0%B0%D0%B1%D0%BA%D0%B8%20%D0%B2%20%D1%88%D0%B0%D0%BF%D0%BA%D1%83%21
Noize MC,Бассейн,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D0%B0%D1%81%D1%81%D0%B5%D0%B9%D0%BD
Noize MC,Безмозглая музыка,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D0%B5%D0%B7%D0%BC%D0%BE%D0%B7%D0%B3%D0%BB%D0%B0%D1%8F%20%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D0%B0
Noize MC,"Бизнесмен, что продал мир",https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D0%B8%D0%B7%D0%BD%D0%B5%D1%81%D0%BC%D0%B5%D0%BD%2C%20%D1%87%D1%82%D0%BE%20%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%BB%20%D0%BC%D0%B8%D1%80
Noize MC,Бритни Спирс,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D1%80%D0%B8%D1%82%D0%BD%D0%B8%20%D0%A1%D0%BF%D0%B8%D1%80%D1%81
Noize MC,Брынь-брынь-брынь,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D1%80%D1%8B%D0%BD%D1%8C-%D0%B1%D1%80%D1%8B%D0%BD%D1%8C-%D0%B1%D1%80%D1%8B%D0%BD%D1%8C
Noize MC,Букет крапивы,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D1%83%D0%BA%D0%B5%D1%82%20%D0%BA%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D1%8B
Noize MC,Бэктон #1,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%91%D1%8D%D0%BA%D1%82%D0%BE%D0%BD%20%231
Noize MC,В темноте,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%20%D1%82%D0%B5%D0%BC%D0%BD%D0%BE%D1%82%D0%B5
Noize MC,Век-волкодав (Трибьют Осипу Мандельштаму),https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D0%B5%D0%BA-%D0%B2%D0%BE%D0%BB%D0%BA%D0%BE%D0%B4%D0%B0%D0%B2%20%28%D0%A2%D1%80%D0%B8%D0%B1%D1%8C%D1%8E%D1%82%20%D0%9E%D1%81%D0%B8%D0%BF%D1%83%20%D0%9C%D0%B0%D0%BD%D0%B4%D0%B5%D0%BB%D1%8C%D1%88%D1%82%D0%B0%D0%BC%D1%83%29
Noize MC,Влиятельные покровители,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D0%BB%D0%B8%D1%8F%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D0%BF%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D0%B8
Noize MC,Вот и всё. Ну и что?,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D0%BE%D1%82%20%D0%B8%20%D0%B2%D1%81%D1%91.%20%D0%9D%D1%83%20%D0%B8%20%D1%87%D1%82%D0%BE%3F
Noize MC,Вояджер-1,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D0%BE%D1%8F%D0%B4%D0%B6%D0%B5%D1%80-1
Noize MC,Вселенная бесконечна?,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B1%D0%B5%D1%81%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B0%3F
Noize MC,Всё как у людей (Трибьют Егору Летову),https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%81%D1%91%20%D0%BA%D0%B0%D0%BA%20%D1%83%20%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9%20%28%D0%A2%D1%80%D0%B8%D0%B1%D1%8C%D1%8E%D1%82%20%D0%95%D0%B3%D0%BE%D1%80%D1%83%20%D0%9B%D0%B5%D1%82%D0%BE%D0%B2%D1%83%29
Noize MC,Вуду,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%83%D0%B4%D1%83
Noize MC,Выдыхай,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%8B%D0%B4%D1%8B%D1%85%D0%B0%D0%B9
Noize MC,Выход в город,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%8B%D1%85%D0%BE%D0%B4%20%D0%B2%20%D0%B3%D0%BE%D1%80%D0%BE%D0%B4
Noize MC,Вьетнам,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%92%D1%8C%D0%B5%D1%82%D0%BD%D0%B0%D0%BC
Noize MC,Гимн понаехавших провинциалов,https://rus.hitmotop.com/search?q=Noize%20MC%20%D0%93%D0%B8%D0%BC%D0%BD%20%D0%BF%D0%BE%D0%BD%D0%B0%D0%B5%D1%85%D0%B0%D0%B2%D1%88%D0%B8%D1%85%20%D0%BF%D1%80%D0%BE%D0%B2%D0%B8%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%BE%D0%B2
